<PARSED TEXT FOR SHEET: 1 / 1 TABS
TAB NAME: part-03.csv>
index, 58511 (1996 XB4),58511,2.401884851,3.420508572,2.911196711,0.174949312,4.037861996,53.91170442,1.274778904,2459452.454,1.41243,1814.286023,4.967244416,3.257,Asteroid,MBA,N,N.1
0,622433 (2013 TY212),622433,1.970318086,2.620903354,2.29561072,0.141702002,6.639766751,305.9493908,30.08504164,2460231.185,0.962594,1270.415527,3.47820815,3.573,Asteroid,MBA,N,N
1,271964 (2005 AW60),271964,2.466428567,3.66833194,3.067380254,0.195916918,1.491967852,49.67667324,20.79153817,2461054.561,1.47976,1962.229737,5.37229223,3.202,Asteroid,MBA,N,N
2,528521 (2008 UH123),528521,2.710041574,2.815253852,2.762647713,0.019041928,13.93211467,27.18371728,47.78126837,2459904.705,1.7286,1677.207088,4.591942746,3.298,Asteroid,MBA,N,N
3,337398 (2001 QW184),337398,2.252052451,3.855048894,3.053550672,0.262480734,13.25364948,299.0124931,4.555918358,2459827.771,1.23637,1948.974352,5.336000963,3.143,Asteroid,MBA,N,N
4,524267 (2001 TE30),524267,1.715830807,2.809294797,2.262562802,0.241642793,2.877417234,299.8811166,102.0495547,2459680.495,0.726233,1243.080893,3.40337,3.578,Asteroid,MBA,N,N
5, 42281 (2001 SW267),42281,2.645240117,2.87865408,2.761947098,0.042255328,4.112001603,196.4784835,36.48058788,2459800.903,1.63481,1676.569112,4.590196063,3.336,Asteroid,MBA,N,N
6,359073 (2008 YX132),359073,2.115621629,2.736789253,2.426205441,0.128012165,2.381232923,6.436295718,196.5288796,2460636.044,1.11125,1380.351798,3.779197257,3.498,Asteroid,MBA,N,N
7,261580 (2005 XS4),261580,2.737608559,3.019790905,2.878699732,0.049012119,3.288845855,99.97098159,314.0036216,2460621.993,1.74906,1783.99231,4.884304749,3.291,Asteroid,MBA,N,N
8,106679 (2000 WV152),106679,1.780904022,2.684324286,2.232614154,0.20232342,6.554098353,357.2446075,1.755088889,2460278.548,0.776566,1218.481493,3.336020516,3.605,Asteroid,MBA,N,N
9,326700 (2003 BM2),326700,1.889122499,3.393048953,2.641085726,0.284717463,10.91587284,307.0769754,79.4785636,2460218.984,0.927881,1567.733266,4.292219757,3.311,Asteroid,MBA,N,N
10,474132 (1995 SA45),474132,1.969656128,3.231185556,2.600420842,0.242562551,4.9389531,193.4566423,197.6130571,2460745.867,0.974887,1531.665337,4.19347115,3.368,Asteroid,MBA,N,N
11,578285 (2013 YQ154),578285,2.606979937,2.808574681,2.707777309,0.037225134,10.26511197,294.5317407,266.8433223,2460290.717,1.6274,1627.488183,4.455819802,3.34,Asteroid,MBA,N,N
12, 53094 (1998 YW12),53094,2.480812635,2.759101151,2.619956893,0.053109369,2.468863131,106.9715343,110.6121063,2460885.168,1.47323,1548.958012,4.240815914,3.402,Asteroid,MBA,N,N
13, 13348 (1998 SF138),13348,2.707361074,3.603322746,3.15534191,0.14197537,1.23161874,32.6375072,230.1133254,2460724.741,1.69126,2047.236734,5.605028705,3.19,Asteroid,MBA,N,N
14,564444 (2016 GZ184),564444,2.744901575,3.373875846,3.05938871,0.102794109,11.6274955,174.382779,141.5723961,2459920.769,1.74267,1954.566345,5.351311005,3.195,Asteroid,MBA,N,N
15,539970 (2017 JR),539970,2.119910687,2.573666181,2.346788434,0.096675842,6.850277483,100.0820266,154.6716404,2460596.87,1.10627,1313.134875,3.59516735,3.545,Asteroid,MBA,N,N
16,272674 (2005 XS3),272674,2.415062782,3.867245435,3.141154108,0.231154315,16.4271646,256.5377092,152.5404217,2459663.55,1.43723,2033.444356,5.567267231,3.107,Asteroid,MBA,N,N
17,543276 (2013 WO63),543276,2.330601694,3.943508424,3.137055059,0.257073386,13.49452367,288.0526681,49.46777972,2460430.66,1.34485,2029.465339,5.556373277,3.118,Asteroid,MBA,N,N
18,379442 (2010 CD80),379442,2.675200912,3.272891983,2.974046447,0.100484488,1.096015296,38.3189843,64.66128786,2460593.004,1.69096,1873.354842,5.128966029,3.254,Asteroid,MBA,N,N
19,304673 (2006 WP95),304673,2.558241849,3.605758789,3.082000319,0.169941082,2.145457576,130.9390191,243.5527459,2459812.61,1.55921,1976.275314,5.410746924,3.204,Asteroid,MBA,N,N
20,418221 (2008 CY181),418221,2.268869345,2.534702476,2.401785911,0.055340722,13.37254511,130.4810242,124.3061865,2460281.983,1.27556,1359.564657,3.722285165,3.486,Asteroid,MBA,N,N
21,106310 (2000 UX92),106310,2.786655893,3.386196053,3.086425973,0.09712531,9.551391873,253.3614596,253.6775939,2460343.57,1.81676,1980.533644,5.422405597,3.198,Asteroid,MBA,N,N
22,259855 (2004 CF86),259855,2.067077398,2.698503295,2.382790347,0.132497158,1.981205272,131.226502,335.0976959,2459643.728,1.08272,1343.467531,3.678213638,3.524,Asteroid,MBA,N,N
23,234155 (2000 GO150),234155,1.889726604,2.637388364,2.263557484,0.165151927,1.53581036,170.8922793,130.4402396,2460648.485,0.874088,1243.900719,3.405614563,3.599,Asteroid,MBA,N,N
24, 60941 (2000 JQ54),60941,1.995772826,2.611645507,2.303709167,0.133669799,5.439531627,205.7661029,105.2172465,2459574.705,0.989521,1277.144103,3.496629988,3.572,Asteroid,MBA,N,N
25,116877 (2004 FV111),116877,2.005780487,2.5298079,2.267794193,0.11553681,7.000591916,284.9363062,359.1081576,2459601.728,0.988696,1247.394674,3.415180489,3.596,Asteroid,MBA,N,N
26,599554 (2010 LJ135),599554,2.339358665,2.971263389,2.655311027,0.118988834,15.2484756,97.30089369,88.22494567,2460019.164,1.39973,1580.416391,4.326944261,3.328,Asteroid,MBA,N,N
27,130334 (2000 FD24),130334,2.311966239,4.069233725,3.190599982,0.275381981,26.05235204,49.65782901,238.1591081,2460312.052,1.39169,2081.646423,5.699237297,2.983,Asteroid,MBA,N,N
28,265415 (2004 TM167),265415,2.623669555,3.055909675,2.839789615,0.07610425,1.279290727,206.5814457,125.5378041,2460126.105,1.61267,1747.944652,4.785611642,3.305,Asteroid,MBA,N,N
29,565609 (2017 FN14),565609,2.31952257,2.888291114,2.603906842,0.109214457,22.29359318,173.8286069,211.3279618,2460268.901,1.33556,1534.746286,4.201906327,3.3,Asteroid,MBA,N,N
30, 40026 (1998 JF3),40026,2.316589346,2.607027082,2.461808214,0.058988701,7.987936064,171.7048276,214.9914321,2460013.934,1.32245,1410.846456,3.862687079,3.474,Asteroid,MBA,N,N
31,344588 (2003 BN81),344588,2.500268118,3.675134507,3.087701312,0.190249359,10.78949366,149.3786449,311.2397861,2460418.173,1.53082,1981.761333,5.425766826,3.171,Asteroid,MBA,N,N
32,235291 (2003 UY56),235291,2.43518405,3.81438225,3.12478315,0.220687026,25.0424986,223.3062184,85.57992513,2460596.544,1.571,2017.568334,5.523801051,3.035,Asteroid,MBA,N,N
33,217948 (2001 TT231),217948,2.083152327,3.043736375,2.563444351,0.187361986,16.01274417,132.9847767,239.7017366,2459674.892,1.12589,1499.112646,4.104346738,3.355,Asteroid,MBA,N,N
34,289462 (2005 EB66),289462,2.123744867,3.162488475,2.643116671,0.196499765,3.745352469,351.5517733,243.2866681,2459926.656,1.1149,1569.54195,4.297171664,3.363,Asteroid,MBA,N,N
35, 26600 (2000 EX182),26600,1.769147375,2.599990676,2.184569026,0.190161833,2.354005373,325.8886215,12.34249797,2460531.745,0.759444,1179.361875,3.228916838,3.653,Asteroid,MBA,N,N
36,111094 (2001 VA66),111094,2.344279795,2.734406092,2.539342943,0.076816386,3.80401861,297.1388364,15.382127,2460688.205,1.32963,1478.020517,4.046599635,3.439,Asteroid,MBA,N,N
37,623537 (2016 NT110),623537,1.871317405,3.043236643,2.457277024,0.238458917,6.026931225,108.5872299,228.7590431,2460394.145,0.867568,1406.953055,3.852027529,3.445,Asteroid,MBA,N,N
38,277747 (2006 DQ108),277747,2.491731149,3.052775236,2.772253192,0.101189186,4.825695528,192.7352499,26.84502291,2460721.87,1.48427,1685.961936,4.615912213,3.324,Asteroid,MBA,N,N
39,  6809 Sakuma (1938 DM1),6809,2.117371784,2.611341172,2.364356478,0.104461699,6.089085874,358.068302,220.6952968,2459646.171,1.11368,1327.907615,3.635612909,3.534,Asteroid,MBA,N,N
40,402121 (2004 CP118),402121,2.368969315,2.835177499,2.602073407,0.08958398,2.348821852,64.88454142,48.85354745,2460625.951,1.38489,1533.125627,4.197469205,3.407,Asteroid,MBA,N,N
41, 63380 (2001 HE51),63380,2.236343379,2.680814284,2.458578832,0.090391835,4.622433823,314.8691086,345.1636416,2460805.437,1.22055,1408.071259,3.855089005,3.481,Asteroid,MBA,N,N
42,286689 (2002 FK11),286689,2.109130843,2.660264288,2.384697565,0.115556256,1.265905879,9.204772583,166.9749187,2460414.647,1.11207,1345.080849,3.682630661,3.527,Asteroid,MBA,N,N
43,394619 (2007 VE333),394619,2.041903158,3.117590148,2.579746653,0.208486944,7.883204363,249.1230597,107.8165396,2460253.506,1.0542,1513.435837,4.143561497,3.381,Asteroid,MBA,N,N
44,181513 (2006 UC71),181513,2.810059195,3.485447377,3.147753286,0.107280991,10.22295233,185.6969737,286.1768946,2460421.942,1.84674,2039.855744,5.584820655,3.175,Asteroid,MBA,N,N
45, 95789 (2003 FY15),95789,2.024752521,2.411938175,2.218345348,0.087269021,7.534606681,297.9707865,276.9688974,2460016.997,1.03305,1206.819066,3.304090531,3.635,Asteroid,MBA,N,N
46,  9963 Sandage (1992 AN),9963,1.68453351,2.998447096,2.341490303,0.280572075,23.46552854,116.8815212,241.2979565,2460136.404,0.773847,1308.690568,3.582999501,3.403,Asteroid,MBA,N,N
47,399119 (2014 DE122),399119,2.182812043,3.205695744,2.694253894,0.189826895,2.308385119,257.2409374,303.0338194,2460054.794,1.18013,1615.311205,4.422481053,3.343,Asteroid,MBA,N,N
48,412480 (2014 HP194),412480,2.064135262,2.448709051,2.256422156,0.085217606,4.6363102,136.4351448,68.19015957,2460432.909,1.06472,1238.023704,3.389524173,3.614,Asteroid,MBA,N,N
49,249134 (2007 YN64),249134,2.011225345,2.892111445,2.451668395,0.179650336,3.088370906,37.52726703,323.8139689,2459725.707,1.00869,1402.13884,3.838846927,3.471,Asteroid,MBA,N,N
50,399872 (2005 UL501),399872,2.515326155,3.760544946,3.137935551,0.198413698,26.74107266,199.104451,227.1739271,2459797.508,1.58324,2030.319829,5.558712741,3.018,Asteroid,MBA,N,N
51,237553 (2000 WG83),237553,2.256295845,2.765491694,2.510893769,0.10139733,6.938119909,126.9683165,258.3239554,2460436.618,1.27104,1453.25202,3.978787188,3.444,Asteroid,MBA,N,N
52,294675 (2008 AM104),294675,2.570228064,2.921063557,2.74564581,0.06388943,6.856935495,112.1454801,270.4028139,2460747.189,1.58361,1661.748117,4.549618391,3.335,Asteroid,MBA,N,N
53,496792 (2017 HY33),496792,2.360517868,3.068171281,2.714344575,0.130354381,14.46391863,67.57855358,109.4995384,2461008.106,1.4052,1633.412576,4.472039906,3.304,Asteroid,MBA,N,N
54,452542 (2004 TD343),452542,1.86618163,2.862608381,2.364395006,0.21071495,3.722640608,209.2371815,175.2351324,2459907.615,0.869143,1327.940073,3.635701775,3.516,Asteroid,MBA,N,N
55,454799 (2015 QV10),454799,2.575279937,2.70699027,2.641135104,0.024934418,13.60582096,248.7072354,315.9085917,2459560.913,1.57434,1567.777232,4.292340129,3.355,Asteroid,MBA,N,N
56,588550 (2008 GJ25),588550,2.701701852,3.533973779,3.117837815,0.133469407,16.81033327,183.0769966,28.88621802,2460686.633,1.7089,2010.845516,5.505394979,3.138,Asteroid,MBA,N,N
57,105861 (2000 SP170),105861,2.577022996,3.647303704,3.11216335,0.171951242,4.186698053,214.7279094,118.5813152,2459626.705,1.56974,2005.358406,5.490372091,3.192,Asteroid,MBA,N,N
58, 28578 (2000 EE97),28578,2.204676288,2.599322977,2.401999633,0.082149615,5.646229384,326.0780819,293.9856836,2460006.283,1.19578,1359.746131,3.722782016,3.514,Asteroid,MBA,N,N
59, 58922 (1998 KK58),58922,2.593829829,3.137510007,2.865669918,0.094860921,1.67126575,356.7315887,261.4584863,2459897.972,1.57861,1771.893741,4.851180673,3.293,Asteroid,MBA,N,N
60,575438 (2011 SA273),575438,2.425851595,3.761875841,3.093863718,0.215915174,18.41698492,161.8708649,176.5169269,2459661.288,1.41681,1987.697064,5.44201797,3.111,Asteroid,MBA,N,N
61,317970 (2003 YQ72),317970,2.113227218,2.604252239,2.358739729,0.104086308,3.833514732,297.664048,96.04222604,2460775.332,1.12259,1323.178574,3.622665501,3.542,Asteroid,MBA,N,N
62, 79766 (1998 UQ4),79766,1.855278091,2.896307253,2.375792672,0.219090911,2.22727539,351.432976,343.150833,2460431.842,0.844904,1337.553723,3.662022513,3.508,Asteroid,MBA,N,N
63, 16269 Merkord (2000 JP44),16269,2.550568429,3.660454447,3.105511438,0.178696173,0.758947223,145.8638658,216.0025788,2460328.919,1.54714,1998.932488,5.472778887,3.196,Asteroid,MBA,N,N
64,324143 (2005 YE112),324143,2.77123069,3.25661268,3.013921685,0.080523325,3.887866204,114.6390888,235.2531404,2460806.27,1.76638,1911.157027,5.232462772,3.24,Asteroid,MBA,N,N
65,227899 (2007 EF128),227899,2.260822319,3.010231626,2.635526973,0.142174471,3.945629191,347.8888843,27.94154654,2459785.777,1.2619,1562.786406,4.278675992,3.38,Asteroid,MBA,N,N
66,259632 (2003 WZ34),259632,1.94213319,2.694774867,2.318454028,0.162315419,2.856043021,281.8968235,161.4737771,2460760.945,0.957171,1289.42522,3.530253852,3.56,Asteroid,MBA,N,N
67,600429 (2011 WC25),600429,2.829100904,3.271106709,3.050103807,0.072457502,11.06941038,55.81909972,92.91668929,2460260.042,1.86652,1945.675263,5.32696855,3.205,Asteroid,MBA,N,N
