<PARSED TEXT FOR SHEET: 1 / 1 TABS
TAB NAME: part-02.csv>
index, 12148 Caravaggio (6636 P-L),12148,2.826182184,2.933876424,2.880029304,0.018696726,3.771451369,116.0768836,50.82985149,2459476.884,1.83264,1785.228399,4.887688978,3.291,Asteroid,MBA,N,N.1
0,156852 (2003 CQ16),156852,1.928022478,2.832907906,2.380465192,0.190064831,4.19375852,44.47224189,31.08487436,2460525.834,0.943246,1341.501554,3.672831085,3.51,Asteroid,MBA,N,N
1,450954 (2008 HC65),450954,2.646192536,3.385845308,3.016018922,0.122620711,12.45454223,198.645108,76.75654488,2460556.113,1.66504,1913.152192,5.237925235,3.201,Asteroid,MBA,N,N
2,560806 (2015 KB154),560806,2.488562697,3.500899813,2.994731255,0.169019693,13.20175916,240.3199655,284.2509911,2460635.295,1.53337,1892.932857,5.182567713,3.193,Asteroid,MBA,N,N
3,104052 Zachery (2000 EE15),104052,2.063606858,3.241308463,2.65245766,0.222001961,12.47666183,193.4015711,63.05639599,2459706.974,1.08343,1577.86963,4.319971609,3.321,Asteroid,MBA,N,N
4, 64070 NEAT (2001 SS272),64070,1.952026847,2.97428361,2.463155229,0.20750961,12.52520468,137.4772358,262.3135641,2460688.912,1.00396,1412.004562,3.865857802,3.427,Asteroid,MBA,N,N
5,453643 (2010 TM40),453643,2.489869419,3.102508005,2.796188712,0.109548863,2.788523349,293.7519026,88.80146523,2460624.253,1.49403,1707.843787,4.675821457,3.316,Asteroid,MBA,N,N
6,515573 (2014 HV131),515573,2.475734581,2.843471908,2.659603244,0.069133869,14.15298695,171.7855711,67.21481103,2459963.903,1.50342,1584.249971,4.337440031,3.34,Asteroid,MBA,N,N
7,288378 (2004 CH39),288378,2.856239704,3.455023418,3.155631561,0.094875416,25.55324089,334.9173059,185.5877174,2459251.17,1.86507,2047.518636,5.60580051,3.048,Asteroid,MBA,N,N
8,430729 (2004 FD130),430729,2.438240796,3.836371848,3.137306322,0.222823484,15.58741907,39.32667182,178.4037816,2459193.315,1.42996,2029.70917,5.557040848,3.117,Asteroid,MBA,N,N
9,580455 (2015 BV461),580455,1.828710605,3.232623131,2.530666868,0.277379955,12.74266228,123.5611937,243.7335958,2459508.586,0.864831,1470.452147,4.025878568,3.363,Asteroid,MBA,N,N
10, 40794 (1999 TD36),40794,2.43618344,2.8111225,2.62365297,0.071453631,9.79617483,24.43156219,331.3152923,2460717.603,1.43706,1552.236933,4.249793109,3.379,Asteroid,MBA,N,N
11,214459 (2005 SX114),214459,2.93334844,3.372645162,3.152996801,0.069663363,9.917446714,3.477686836,53.88642631,2459975.682,1.95588,2044.954842,5.598781223,3.18,Asteroid,MBA,N,N
12,515217 (2012 BL4),515217,2.847860244,3.219966987,3.033913616,0.061324545,8.436385563,285.4925596,301.0835155,2460383.12,1.8475,1930.204143,5.284610931,3.223,Asteroid,MBA,N,N
13, 88509 (2001 QN149),88509,2.242608556,2.849230678,2.545919617,0.11913615,12.40723152,333.2528668,148.76328,2460200.031,1.26466,1483.766147,4.062330313,3.4,Asteroid,MBA,N,N
